File Description: RCMIP SSP126 effective radiative forcing scenario from 1750-2500.,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,
2007,1.81841661,0.510541297,0.148581846,0.356311441,0.337,-0.056207047,0.065338444,0.020722319,-0.31297509,-0.917378369,0.081136203,-0.196318194,0.108859879,-0.051370501,1.855169459,0.057489378,1.912658837
2008,1.850271087,0.514151537,0.151377258,0.358324339,0.3395,-0.055469806,0.065800478,0.020470971,-0.293149122,-0.887111129,0.078961793,-0.196652904,0.123745303,-0.053850994,1.946474501,0.069894309,2.01636881
2009,1.873152301,0.515533713,0.153492221,0.359583397,0.342,-0.054434522,0.065977367,0.019394627,-0.280926175,-0.869620019,0.079160493,-0.196987614,0.099354301,-0.053913396,2.006325789,0.045440905,2.051766694
2010,1.909179145,0.517700915,0.156097486,0.361561445,0.3445,-0.053786247,0.066254723,0.020269285,-0.293705515,-0.902863185,0.08543309,-0.197322323,0.128702663,-0.031760564,2.013318818,0.096942098,2.110260916
2011,1.941915366,0.519651807,0.159163376,0.363376005,0.34675,-0.053214244,0.066504396,0.020810096,-0.279183212,-0.88263474,0.083330934,-0.197657033,0.093923111,0.002607527,2.088812752,0.096530637,2.185343389
2012,1.972226203,0.520446657,0.161713241,0.364760049,0.349,-0.052651069,0.06660612,0.021098108,-0.304166067,-0.913919614,0.085886939,-0.197991742,0.125955994,0.016975666,2.073008823,0.14293166,2.215940484
2013,2.011647367,0.523202194,0.164442566,0.367416302,0.35125,-0.05204911,0.06695877,0.021368501,-0.277363569,-0.880640148,0.084253309,-0.198326452,0.146669676,0.025243977,2.182159728,0.171913653,2.354073381
2014,2.038006979,0.526541837,0.167635124,0.368656161,0.3535,-0.051390868,0.067386173,0.021474257,-0.302180564,-0.911494607,0.086328369,-0.198661162,0.13015738,0.035134748,2.1658017,0.165292128,2.331093829
2015,2.07260299,0.530473227,0.171181785,0.370368132,0.354931036,-0.051127875,0.067889308,0.021911108,-0.252581922,-0.845467275,0.086136443,-0.198995871,0.117141642,0.005228425,2.327321085,0.122370067,2.449691153
2016,2.117968747,0.534082109,0.173827533,0.372433258,0.352067922,-0.051144772,0.068351168,0.021869133,-0.240453057,-0.812604319,0.081742238,-0.199330581,0.104125904,-0.031556094,2.418809377,0.07256981,2.491379187
2017,2.155463849,0.541870179,0.175822261,0.372187216,0.351174188,-0.050010566,0.069347876,0.021827158,-0.228324192,-0.779312421,0.077348033,-0.19966529,0.091110166,-0.041435449,2.507728288,0.049674717,2.557403005
2018,2.19563441,0.54515257,0.17791866,0.3728605,0.34816857,-0.049557721,0.069767952,0.021785182,-0.216195328,-0.745566321,0.072953828,-0.2,0.078094428,-0.045436423,2.592922302,0.032658006,2.625580307
2019,2.235346959,0.547094915,0.179956957,0.373658906,0.344531116,-0.049097661,0.070016531,0.021743207,-0.204066463,-0.711338124,0.068559623,-0.200909094,0.06507869,-0.04614174,2.675496872,0.01893695,2.694433822
2020,2.274678262,0.547798672,0.181939818,0.374429138,0.340306763,-0.048626255,0.070106597,0.021701232,-0.191937598,-0.676596895,0.064165418,-0.201826677,0.052062952,-0.040937502,2.756138473,0.01112545,2.767263923
2021,2.313703619,0.547352469,0.183866932,0.375204446,0.335391546,-0.048144309,0.070049492,0.02165226,-0.184046829,-0.652548699,0.061056779,-0.202657933,0.039047214,-0.004411626,2.820879775,0.034635588,2.855515363
2022,2.351903963,0.54605579,0.185732888,0.375603919,0.330072576,-0.047519502,0.069883545,0.021603289,-0.176156059,-0.628232772,0.05794814,-0.203402861,0.026031476,0.035424192,2.883492917,0.061455669,2.944948585
2023,2.388827264,0.544184289,0.187535258,0.375361616,0.324481444,-0.046712123,0.069644032,0.021554318,-0.16826529,-0.603636024,0.054839502,-0.204061461,0.013015738,0.05801273,2.943752825,0.071028468,3.014781293
2024,2.424602962,0.541780776,0.189270868,0.374669302,0.318639523,-0.045845112,0.069336434,0.021505347,-0.160374521,-0.578744239,0.051730863,-0.204633734,0,0.066868386,3.001938468,0.066868386,3.068806854
2025,2.459276363,0.538876139,0.19094266,0.37362812,0.312562817,-0.044957158,0.068964702,0.021456376,-0.152483752,-0.553541934,0.048622224,-0.205119678,0,0.044823396,3.058226879,0.044823396,3.103050275
2026,2.492931445,0.535508501,0.192550474,0.372309754,0.30627088,-0.044061765,0.068533716,0.021407404,-0.144592983,-0.52801219,0.045513586,-0.205519295,0,0.019838224,3.112839527,0.019838224,3.132677751
2027,2.525610207,0.531704453,0.194097161,0.370613182,0.299777955,-0.043159049,0.068046878,0.021358433,-0.136702213,-0.502136465,0.042404947,-0.205832584,0,-0.005599407,3.165782905,-0.005599407,3.160183498
2028,2.557379972,0.527490535,0.195576648,0.368467841,0.293098262,-0.04224778,0.067507586,0.021309462,-0.128811444,-0.475894356,0.039296309,-0.206059545,0,-0.015808752,3.217113489,-0.015808752,3.201304737
2029,2.588266387,0.522892972,0.196997731,0.36598617,0.286246037,-0.041332478,0.066919196,0.021260491,-0.120920675,-0.449263326,0.03618767,-0.206200178,0,-0.032786869,3.267039997,-0.032786869,3.234253128
2030,2.618321301,0.517934427,0.198354343,0.363255593,0.279233728,-0.040416767,0.066284608,0.02121152,-0.113029906,-0.422218379,0.033079031,-0.206254484,0,-0.041865427,3.315755015,-0.041865427,3.273889588
2031,2.647555512,0.512637446,0.199649267,0.360342702,0.275362505,-0.039503385,0.065606706,0.021221314,-0.109139584,-0.410736546,0.032122449,-0.206292159,0,-0.050798536,3.348826227,-0.050798536,3.298027691
2032,2.675756549,0.507121345,0.200893275,0.357018117,0.271400577,-0.038608636,0.064900763,0.021231108,-0.105249261,-0.399167854,0.031165867,-0.206313204,0,-0.048807785,3.380148645,-0.048807785,3.33134086
2033,2.702701681,0.501495636,0.202103137,0.353092064,0.267399513,-0.037736328,0.064180792,0.021240902,-0.101358939,-0.387509386,0.030209284,-0.206317618,0,-0.026982126,3.409500739,-0.026982126,3.382518612
2034,2.728471222,0.495774506,0.203275696,0.348681672,0.263366429,-0.036872769,0.063448608,0.021250697,-0.097468617,-0.375758046,0.029252702,-0.206305402,0,0.011297822,3.437116699,0.011297822,3.448414522
2035,2.753078514,0.489952665,0.204414063,0.343877496,0.259299554,-0.036016022,0.062703536,0.021260491,-0.093578294,-0.363910534,0.028296119,-0.206276555,0,0.015861784,3.463101034,0.015861784,3.478962818
2036,2.776587768,0.484048407,0.205518006,0.338749656,0.255207776,-0.035167008,0.061947917,0.021270285,-0.089687972,-0.351963331,0.027339537,-0.206231078,0,0.032928374,3.487619961,0.032928374,3.520548334
2037,2.799010561,0.478056627,0.20658464,0.333352596,0.251089315,-0.034327046,0.061181096,0.021280079,-0.08579765,-0.339912676,0.026382955,-0.206168971,0,0.015793526,3.510731525,0.015793526,3.526525052
2038,2.820396154,0.471983977,0.207616891,0.327729817,0.246947732,-0.033497436,0.060403926,0.021289874,-0.081907328,-0.327754536,0.025426372,-0.206090233,0,0.015107058,3.53254521,0.015107058,3.547652268
2039,2.840767155,0.465837275,0.208614651,0.321913863,0.242786584,-0.032678963,0.059617278,0.021299668,-0.078017005,-0.315484579,0.02446979,-0.205994865,0,-0.009433177,3.553130851,-0.009433177,3.543697674
2040,2.860120111,0.459619435,0.209577942,0.315931499,0.238607647,-0.031872454,0.058821527,0.021309462,-0.074126683,-0.303098138,0.023513208,-0.205882867,0,-0.032562332,3.572520691,-0.032562332,3.539958359
2041,2.878514507,0.453333409,0.210509691,0.30980223,0.234328257,-0.031078359,0.058017049,0.021185635,-0.07183103,-0.295664822,0.022872513,-0.205731298,0,-0.052797078,3.584257782,-0.052797078,3.531460704
2042,2.895920116,0.44707171,0.211411816,0.303743773,0.230073766,-0.03034379,0.057215685,0.021061808,-0.069535376,-0.288190245,0.022231819,-0.20554016,0,-0.058368667,3.595120921,-0.058368667,3.536752254
2043,2.912318948,0.440920478,0.21229817,0.297926305,0.225881527,-0.029683011,0.056428458,0.020937981,-0.067239723,-0.28067342,0.021591124,-0.205309451,0,-0.055700668,3.605397385,-0.055700668,3.549696717
2044,2.927731287,0.434873383,0.213162922,0.292303879,0.221747987,-0.029053731,0.055654558,0.020814154,-0.06494407,-0.27311332,0.020950429,-0.205039172,0,-0.043285561,3.615088305,-0.043285561,3.571802744
2045,2.942176266,0.428919588,0.21401212,0.286865197,0.217667805,-0.028443097,0.054892599,0.020690326,-0.062648417,-0.265508872,0.020309735,-0.204729324,0,-0.007147499,3.624203926,-0.007147499,3.617056428
2046,2.955647778,0.423052362,0.214839955,0.281604058,0.21363743,-0.027847368,0.054141718,0.020566499,-0.060352764,-0.257858953,0.01966904,-0.204379905,0,0.017395172,3.632719851,0.017395172,3.650115024
2047,2.968163952,0.417268788,0.21565235,0.276513041,0.209655078,-0.027265039,0.053401544,0.020442672,-0.05805711,-0.250162388,0.019028346,-0.203990917,0,0.044863616,3.640650316,0.044863616,3.685513931
2048,2.979742871,0.411561818,0.21644647,0.271585555,0.205717193,-0.026695807,0.052671173,0.020318845,-0.055761457,-0.242417946,0.018387651,-0.203562358,0,0.047497999,3.647994008,0.047497999,3.695492008
2049,2.990389244,0.405919948,0.217225386,0.26681453,0.201818444,-0.026139255,0.051949133,0.020195018,-0.053465804,-0.234624333,0.017746957,-0.20309423,0,0.025212177,3.654735038,0.025212177,3.679947215
2050,3.000120056,0.400339957,0.21798624,0.26219257,0.197957042,-0.025595214,0.051235013,0.020071191,-0.051170151,-0.226780193,0.017106262,-0.202586531,0,-0.009309483,3.660876242,-0.009309483,3.651566759
2051,3.008951862,0.394818542,0.21872899,0.257712399,0.194846622,-0.02506339,0.050528389,0.019931973,-0.049246043,-0.221910298,0.016835646,-0.20205493,0,-0.026329124,3.66407976,-0.026329124,3.637750636
2052,3.016962878,0.389382183,0.219459259,0.25338416,0.191782456,-0.02454373,0.04983265,0.019792754,-0.047321935,-0.217020858,0.01656503,-0.201499426,0,-0.042001837,3.666775423,-0.042001837,3.624773585
2053,3.02425539,0.384053569,0.220176734,0.249216162,0.188773421,-0.024036175,0.049150701,0.019653536,-0.045397828,-0.212111542,0.016294415,-0.200920018,0,-0.053238596,3.669108365,-0.053238596,3.615869769
2054,3.030819335,0.378829927,0.220884443,0.24519634,0.185817755,-0.023540154,0.048482186,0.019514318,-0.04347372,-0.207182008,0.016023799,-0.200316708,0,-0.048932065,3.671055513,-0.048932065,3.622123448
2055,3.036669275,0.373704037,0.221582462,0.241318153,0.182911886,-0.023055587,0.047826181,0.0193751,-0.041549612,-0.202231903,0.015753183,-0.199689495,0,-0.028017193,3.672613681,-0.028017193,3.644596488
2056,3.041794787,0.368664205,0.222270926,0.237574289,0.180050486,-0.022582167,0.047181189,0.019235882,-0.039625505,-0.197260865,0.015482567,-0.199038379,0,-0.002126697,3.673747416,-0.002126697,3.671620719
2057,3.046209836,0.363711648,0.22294686,0.233957283,0.177233553,-0.02211951,0.046547367,0.019096664,-0.037701397,-0.192268518,0.015211951,-0.19836336,0,-0.0013581,3.674462377,-0.0013581,3.673104277
2058,3.049915968,0.358834336,0.2236134,0.23046104,0.174455756,-0.021667442,0.045923175,0.018957446,-0.035777289,-0.187254474,0.014941336,-0.197664439,0,0.002930053,3.674738811,0.002930053,3.677668864
2059,3.052901774,0.354028848,0.224270564,0.227079373,0.17171531,-0.021225614,0.045308174,0.018818228,-0.033853182,-0.182218334,0.01467072,-0.196941614,0,0.006157066,3.674554247,0.006157066,3.680711313
2060,3.055193225,0.349291739,0.224915458,0.223806949,0.169010436,-0.020793884,0.044701925,0.01867901,-0.031929074,-0.177159682,0.014400104,-0.196194886,0,-0.015366778,3.673921318,-0.015366778,3.65855454
2061,3.05676606,0.344619378,0.225554032,0.220637309,0.166310995,-0.02037182,0.044103962,0.018601355,-0.031012342,-0.173664002,0.014144503,-0.195448233,0,-0.033606819,3.670241197,-0.033606819,3.636634378
2062,3.057757106,0.339976913,0.226183649,0.217568308,0.16363112,-0.019962463,0.043509825,0.018523701,-0.03009561,-0.170155762,0.013888903,-0.194701654,0,-0.048608513,3.666124037,-0.048608513,3.617515524
2063,3.058240629,0.335333258,0.226810568,0.214595386,0.160958355,-0.019566368,0.042915536,0.018446047,-0.029178878,-0.166634749,0.013633303,-0.193955148,0,-0.053913183,3.661597938,-0.053913183,3.607684756
2064,3.058229269,0.330688495,0.227431766,0.211712766,0.158292711,-0.019180289,0.042321105,0.018368393,-0.028262146,-0.163100744,0.013377702,-0.193208717,0,-0.055874381,3.656670311,-0.055874381,3.60079593
2065,3.057698265,0.326047094,0.228050227,0.208915972,0.155635957,-0.018803073,0.041727104,0.018290738,-0.027345414,-0.159553521,0.013122102,-0.19246236,0,-0.049443764,3.651323091,-0.049443764,3.601879327
2066,3.056647404,0.321400096,0.228663045,0.206200239,0.152984543,-0.018434216,0.041132387,0.018213084,-0.026428682,-0.155992845,0.012866501,-0.191716077,0,-0.020868064,3.64553548,-0.020868064,3.624667416
2067,3.055076512,0.316752008,0.229270187,0.203561999,0.150340243,-0.018073409,0.04053753,0.01813543,-0.025511949,-0.152418472,0.012610901,-0.190969868,0,0.004665821,3.639311112,0.004665821,3.643976932
2068,3.052972924,0.312098196,0.229877667,0.200997112,0.147701279,-0.017720358,0.039941941,0.018057775,-0.024595217,-0.14883015,0.0123553,-0.190223734,0,0.018813637,3.632632735,0.018813637,3.651446372
2069,3.050323597,0.307443271,0.230479491,0.198502901,0.145069426,-0.017374915,0.03934621,0.017980121,-0.023678485,-0.145227619,0.0120997,-0.189477673,0,0.013074195,3.625486024,0.013074195,3.638560219
2070,3.047152733,0.30278264,0.231075665,0.196075331,0.14244291,-0.017036827,0.038749748,0.017902467,-0.022761753,-0.141610606,0.0118441,-0.188731686,0,-0.002711034,3.61788472,-0.002711034,3.615173686
2071,3.043434904,0.298116226,0.231669237,0.193711938,0.139606697,-0.016705899,0.038152546,0.01781152,-0.0218112,-0.136924667,0.011398831,-0.187989945,0,-0.025223919,3.610470189,-0.025223919,3.58524627
2072,3.039044899,0.293429968,0.232263386,0.191410282,0.136770482,-0.01638319,0.037552805,0.017720574,-0.020860647,-0.132216389,0.010953562,-0.187252448,0,-0.03611803,3.602433284,-0.03611803,3.566315255
2073,3.03385713,0.288700198,0.232864358,0.189167574,0.133925376,-0.016068836,0.036947494,0.017629627,-0.019910093,-0.127485292,0.010508294,-0.186519196,0,-0.044232314,3.593616633,-0.044232314,3.549384319
2074,3.027882294,0.283931121,0.233466192,0.186980958,0.13107315,-0.015761421,0.036337154,0.017538681,-0.01895954,-0.122730878,0.010063025,-0.185790189,0,-0.056062601,3.584030546,-0.056062601,3.527967945
2075,3.021118212,0.279122222,0.234074837,0.184848049,0.128213816,-0.015460437,0.035721717,0.017447734,-0.018008987,-0.117952624,0.009617757,-0.185065428,0,-0.060880704,3.573676869,-0.060880704,3.512796166
2076,3.013587435,0.274282459,0.234690132,0.182766731,0.125350921,-0.015165631,0.03510233,0.017356788,-0.017058433,-0.113149985,0.009172488,-0.184344911,0,-0.065717797,3.562590324,-0.065717797,3.496872527
2077,3.005287475,0.269401981,0.235306278,0.180734572,0.122480909,-0.014876792,0.034477732,0.017265841,-0.01610788,-0.108322392,0.008727219,-0.183628639,0,-0.059358172,3.550746305,-0.059358172,3.491388133
2078,2.996202723,0.264489803,0.23592916,0.17874927,0.119607344,-0.014593751,0.033849078,0.017174895,-0.015157327,-0.103469249,0.008281951,-0.182916612,0,-0.041456649,3.538147286,-0.041456649,3.496690637
2079,2.98636791,0.259545533,0.236555743,0.176809861,0.116730221,-0.014316393,0.033216316,0.017083948,-0.014206773,-0.09858993,0.007836682,-0.182208829,0,-0.022094655,3.524824289,-0.022094655,3.502729634
2080,2.975766848,0.254568725,0.237188977,0.17491356,0.113849534,-0.014044504,0.032579391,0.016993002,-0.01325622,-0.093683779,0.007391414,-0.181505292,0,-0.008484703,3.510761655,-0.008484703,3.502276952
2081,2.964396129,0.249563886,0.237825914,0.17305955,0.111395363,-0.013778015,0.031938878,0.016876171,-0.012284164,-0.089793758,0.007075074,-0.180811928,0,-0.006723932,3.495463098,-0.006723932,3.488739166
2082,2.952477989,0.244662177,0.238470861,0.171243766,0.108987439,-0.01351463,0.031311563,0.016759339,-0.011312109,-0.085887599,0.006758735,-0.180128737,0,-0.007807809,3.479828795,-0.007807809,3.472020985
2083,2.940198394,0.239992271,0.239131211,0.169463357,0.106672005,-0.013254055,0.030713914,0.016642508,-0.010340053,-0.08196501,0.006442395,-0.179455719,0,-0.022223264,3.464241219,-0.022223264,3.442017955
2084,2.927542541,0.235542572,0.239804151,0.167717799,0.104443726,-0.012998572,0.030144447,0.016525677,-0.009367998,-0.078025689,0.006126056,-0.178792874,0,-0.028900414,3.448661837,-0.028900414,3.419761423
2085,2.914508462,0.231296146,0.240492826,0.166007099,0.102295488,-0.012748864,0.029600995,0.016408845,-0.008395942,-0.074069321,0.005809717,-0.178140202,0,-0.050547089,3.433065249,-0.050547089,3.38251816
2086,2.901068716,0.227240658,0.241194417,0.164329715,0.100221956,-0.012504892,0.029081978,0.016292014,-0.007423887,-0.070095582,0.005493377,-0.177497703,0,-0.062495514,3.417400769,-0.062495514,3.354905255
2087,2.887220827,0.223363434,0.241909088,0.16268465,0.098217794,-0.012266501,0.028585776,0.016175183,-0.006451831,-0.066104136,0.005177038,-0.176865377,0,-0.063466811,3.401645945,-0.063466811,3.338179134
2088,2.872974989,0.219651482,0.24263993,0.161070867,0.096277665,-0.012033588,0.028110725,0.016058352,-0.005479776,-0.062094632,0.004860698,-0.176243224,0,-0.061775836,3.385793489,-0.061775836,3.324017653
2089,2.858303141,0.216091588,0.243384145,0.159487648,0.094396233,-0.01180595,0.027655134,0.01594152,-0.00450772,-0.058066708,0.004544359,-0.175631244,0,-0.045085645,3.369792148,-0.045085645,3.324706503
2090,2.843228258,0.212675285,0.244141781,0.157934154,0.092569941,-0.011583436,0.02721792,0.015824689,-0.003535665,-0.054019985,0.00422802,-0.175029437,0,-0.017354855,3.353651526,-0.017354855,3.336296671
2091,2.827721938,0.209388867,0.24491598,0.156409201,0.090809217,-0.011365874,0.026797328,0.015750533,-0.001712687,-0.049040659,0.003951081,-0.174404118,0,0.003058789,3.339220805,0.003058789,3.342279595
2092,2.812179561,0.206228648,0.245688739,0.154908944,0.089096516,-0.011151625,0.026392887,0.015676376,0.00011029,-0.044035227,0.003674143,-0.173755289,0,0.02957672,3.325013965,0.02957672,3.354590685
2093,2.796961358,0.203175597,0.246448162,0.153430406,0.087424723,-0.010940096,0.026002162,0.01560222,0.001933267,-0.039003141,0.003397205,-0.173082948,0,0.01861501,3.311348914,0.01861501,3.329963924
2094,2.782018156,0.200225585,0.247194375,0.151973645,0.085792062,-0.01073245,0.025624623,0.015528064,0.003756244,-0.033943837,0.003120267,-0.172387097,0,-0.0036516,3.298169638,-0.0036516,3.294518038
2095,2.767338805,0.197374429,0.247924449,0.150537893,0.084196759,-0.010528853,0.025259735,0.015453907,0.005579222,-0.028856727,0.002843329,-0.171667734,0,-0.021327363,3.285455215,-0.021327363,3.264127852
2096,2.752899425,0.194607563,0.24864149,0.149123366,0.082633465,-0.010329367,0.024905635,0.015379751,0.007402199,-0.023741203,0.002566391,-0.170924859,0,-0.04199003,3.273163856,-0.04199003,3.231173825
2097,2.738662446,0.191925713,0.249345586,0.147728892,0.081102198,-0.010133816,0.024562415,0.015305595,0.009225176,-0.018596632,0.002289453,-0.170158474,0,-0.04904503,3.261258553,-0.04904503,3.212213522
2098,2.724642386,0.18931408,0.250036825,0.146354585,0.079597603,-0.009942162,0.024228182,0.015231438,0.011048154,-0.013422357,0.002012515,-0.169368577,0,-0.05560091,3.24973267,-0.05560091,3.194131761
2099,2.71080148,0.186778381,0.250715227,0.144999749,0.078121469,-0.009754257,0.023903666,0.015157282,0.012871131,-0.008217694,0.001735577,-0.168555169,0,-0.046094639,3.238556842,-0.046094639,3.192462203
2100,2.697127793,0.184298531,0.251378038,0.143663609,0.076666678,-0.009569937,0.023586298,0.015083126,0.014694108,-0.002981933,0.001458639,-0.16771825,0,-0.024190006,3.2276867,-0.024190006,3.203496694
2101,2.683609448,0.181905984,0.252030833,0.142352518,0.075657817,-0.009392394,0.023280103,0.015083126,0.014951922,-0.001948107,0.001375772,-0.166898067,0,0.001653369,3.212008954,0.001653369,3.213662323
2102,2.670312863,0.179663602,0.252669985,0.141066826,0.074702316,-0.009225854,0.022993126,0.015083126,0.015209736,-0.00091304,0.001292905,-0.16609462,0,0.000227305,3.19676097,0.000227305,3.196988275
2103,2.657279,0.177603542,0.253298048,0.139801096,0.073810848,-0.009068336,0.022729482,0.015083126,0.01546755,0.000123275,0.001210038,-0.16530791,0,-0.000797633,3.182029759,-0.000797633,3.181232126
2104,2.64448278,0.175721668,0.253918022,0.138552842,0.072981629,-0.008915562,0.022488642,0.015083126,0.015725364,0.001160844,0.001127171,-0.164537936,0,-0.011960309,3.167788591,-0.011960309,3.155828282
2105,2.631925737,0.173987722,0.254527286,0.137321458,0.072203998,-0.00876629,0.022266734,0.015083126,0.015983178,0.002199672,0.001044304,-0.163784698,0,-0.033190732,3.153992227,-0.033190732,3.120801495
2106,2.619596345,0.172386787,0.255123105,0.136106867,0.071472613,-0.008620061,0.022061848,0.015083126,0.016240992,0.003239766,0.000961437,-0.163048196,0,-0.045288409,3.140604627,-0.045288409,3.095316218
2107,2.607469022,0.170908959,0.25571442,0.134908296,0.070783914,-0.008476706,0.021872717,0.015083126,0.016498807,0.004281131,0.00087857,-0.162328431,0,-0.055223247,3.127593824,-0.055223247,3.072370577
2108,2.595545267,0.169539126,0.256292525,0.133725609,0.070132569,-0.008336138,0.021697408,0.015083126,0.016756621,0.005323774,0.000795703,-0.161625402,0,-0.056274541,3.114930186,-0.056274541,3.058655645
2109,2.583812661,0.168267194,0.25686347,0.132558018,0.06951502,-0.008198209,0.021534627,0.015083126,0.017014435,0.006367702,0.000712836,-0.160939109,0,-0.049857073,3.102591771,-0.049857073,3.052734698
2110,2.572258964,0.167077772,0.257424458,0.131405763,0.068925926,-0.008062895,0.021382407,0.015083126,0.017272249,0.00741292,0.000629969,-0.160269552,0,-0.029168046,3.090541105,-0.029168046,3.061373059
2111,2.560898639,0.165971179,0.25797547,0.130268292,0.068365316,-0.007930126,0.021240786,0.015083126,0.017530063,0.008459434,0.000546989,-0.159616732,0,0.014065836,3.078792437,0.014065836,3.092858273
2112,2.549705825,0.164931858,0.258519695,0.129145297,0.067827827,-0.007799806,0.021107775,0.015083126,0.017787877,0.009507251,0.00046401,-0.158980648,0,0.01601444,3.067300087,0.01601444,3.083314527
2113,2.538694788,0.163954771,0.259054186,0.128036132,0.067311684,-0.007671881,0.020982729,0.015083126,0.018045691,0.010556378,0.00038103,-0.1583613,0,0.018513371,3.056067332,0.018513371,3.074580703
2114,2.527839794,0.163034798,0.259581971,0.126941209,0.066815106,-0.007546327,0.020864992,0.015083126,0.018303505,0.01160682,0.00029805,-0.157758689,0,-0.006338234,3.045064354,-0.006338234,3.03872612
2115,2.517154966,0.162166842,0.260100175,0.12585971,0.066336315,-0.007423044,0.020753912,0.015083126,0.018561319,0.012658585,0.00021507,-0.157172814,0,-0.0136635,3.034294161,-0.0136635,3.020630661
2116,2.506627784,0.161345748,0.260608811,0.124791677,0.065873532,-0.007302005,0.020648829,0.015083126,0.018819133,0.013711678,0.00013209,-0.156603675,0,-0.034831408,3.023736728,-0.034831408,2.98890532
2117,2.496258838,0.160561046,0.261110986,0.123736822,0.065423201,-0.007183169,0.020548404,0.015083126,0.019076947,0.014766107,4.91E-05,-0.156051272,0,-0.045914613,3.013380147,-0.045914613,2.967465534
2118,2.486049151,0.159812829,0.261603755,0.122694599,0.06498532,-0.007066412,0.020452648,0.015083126,0.019334761,0.015821878,-3.39E-05,-0.155515606,0,-0.053041473,3.00322218,-0.053041473,2.950180707
2119,2.475972261,0.159095869,0.262090126,0.121665241,0.064558111,-0.006951758,0.020360893,0.015083126,0.019592575,0.016878998,-0.000116849,-0.154996676,0,-0.052798788,2.993231916,-0.052798788,2.940433128
2120,2.4660424,0.158410247,0.262567146,0.120648249,0.064141574,-0.006839152,0.020273148,0.015083126,0.019850389,0.017937474,-0.000199829,-0.154494482,0,-0.033024766,2.983420288,-0.033024766,2.950395522
2121,2.456260238,0.157745425,0.263037868,0.119643408,0.063732156,-0.006728533,0.020188064,0.015083126,0.020108203,0.018997312,-0.000282696,-0.154009024,0,-0.002284347,2.973775546,-0.002284347,2.971491199
2122,2.446612889,0.15710672,0.263502268,0.118650366,0.063331628,-0.00661986,0.020106324,0.015083126,0.020366017,0.02005852,-0.000365563,-0.153540303,0,0.030437604,2.964292131,0.030437604,2.994729736
2123,2.437087444,0.15648361,0.263954578,0.117669287,0.062936434,-0.00651309,0.020026579,0.015083126,0.020623831,0.021121104,-0.00044843,-0.153088318,0,0.011600516,2.954936155,0.011600516,2.966536671
2124,2.427711469,0.155881396,0.264403546,0.116699562,0.062548359,-0.006408163,0.019949508,0.015083126,0.020881645,0.022185072,-0.000531297,-0.152653069,0,0.016002335,2.945751156,0.016002335,2.96175349
2125,2.418444893,0.155294814,0.264843367,0.115741413,0.062165617,-0.006305046,0.019874438,0.015083126,0.021139459,0.023250431,-0.000614164,-0.152234556,0,-0.010791667,2.93668379,-0.010791667,2.925892123
2126,2.409315525,0.154718579,0.265277061,0.114794227,0.061786435,-0.00620369,0.019800692,0.015083126,0.021397273,0.024317187,-0.000697031,-0.15183278,0,-0.034268455,2.927756605,-0.034268455,2.89348815
2127,2.400310203,0.1541575,0.265701609,0.113858015,0.061412411,-0.006104101,0.019728886,0.015083126,0.021655087,0.025385349,-0.000779897,-0.15144774,0,-0.046152212,2.918960446,-0.046152212,2.872808234
2128,2.391429368,0.153606258,0.266119997,0.112932841,0.061041764,-0.006006234,0.019658339,0.015083126,0.021912901,0.026454923,-0.000862764,-0.151079436,0,-0.055882097,2.910291081,-0.055882097,2.854408985
2129,2.382660099,0.153063834,0.26652936,0.112018054,0.060674143,-0.005910024,0.01958892,0.015083126,0.022170715,0.027525917,-0.000945631,-0.150727869,0,-0.053345791,2.901730644,-0.053345791,2.848384852
2130,2.374016313,0.152529687,0.2669326,0.11111367,0.060309369,-0.005815458,0.019520561,0.015083126,0.022428529,0.028598338,-0.001028498,-0.150393038,0,-0.033453805,2.893295199,-0.033453805,2.859841395
2131,2.365471057,0.152002758,0.267329766,0.110219845,0.059947061,-0.005722495,0.019453125,0.015083126,0.022686343,0.029672194,-0.001111478,-0.150074953,0,0.018070357,2.88495635,0.018070357,2.903026707
2132,2.357052399,0.151481993,0.267720858,0.109335937,0.059586888,-0.005631116,0.019386478,0.015083126,0.022944157,0.030747492,-0.001194458,-0.149773616,0,0.026184487,2.876740137,0.026184487,2.902924625
2133,2.348746907,0.150966889,0.268102939,0.108461613,0.059228671,-0.005541252,0.019320556,0.015083126,0.023201971,0.031824241,-0.001277438,-0.149489025,0,0.035881055,2.868629197,0.035881055,2.904510251
2134,2.340541393,0.150455819,0.26848191,0.107597375,0.058871878,-0.005452899,0.01925515,0.015083126,0.023459785,0.032902447,-0.001360417,-0.149221181,0,0.018984338,2.860614384,0.018984338,2.879598722
2135,2.332436099,0.149949373,0.268848972,0.106743006,0.058516688,-0.00536606,0.019190335,0.015083126,0.023717599,0.033982119,-0.001443397,-0.148970084,0,-0.006557625,2.852687775,-0.006557625,2.84613015
