File Description: RCMIP SSP585 effective radiative forcing scenario from 1750-2500.,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,
2007,1.81841661,0.510541297,0.148581846,0.356311441,0.337,-0.056207047,0.065338444,0.020722319,-0.31297509,-0.917378369,0.081136203,-0.196318194,0.108859879,-0.051370501,1.855169459,0.057489378,1.912658837
2008,1.850271087,0.514151537,0.151377258,0.358324339,0.3395,-0.055469806,0.065800478,0.020470971,-0.293149122,-0.887111129,0.078961793,-0.196652904,0.123745303,-0.053850994,1.946474501,0.069894309,2.01636881
2009,1.873152301,0.515533713,0.153492221,0.359583397,0.342,-0.054434522,0.065977367,0.019394627,-0.280926175,-0.869620019,0.079160493,-0.196987614,0.099354301,-0.053913396,2.006325789,0.045440905,2.051766694
2010,1.909179145,0.517700915,0.156097486,0.361561445,0.3445,-0.053786247,0.066254723,0.020269285,-0.293705515,-0.902863185,0.08543309,-0.197322323,0.128702663,-0.031760564,2.013318818,0.096942098,2.110260916
2011,1.941915366,0.519651807,0.159163376,0.363376005,0.34675,-0.053214244,0.066504396,0.020810096,-0.279183212,-0.88263474,0.083330934,-0.197657033,0.093923111,0.002607527,2.088812752,0.096530637,2.185343389
2012,1.972226203,0.520446657,0.161713241,0.364760049,0.349,-0.052651069,0.06660612,0.021098108,-0.304166067,-0.913919614,0.085886939,-0.197991742,0.125955994,0.016975666,2.073008823,0.14293166,2.215940484
2013,2.011647367,0.523202194,0.164442566,0.367416302,0.35125,-0.05204911,0.06695877,0.021368501,-0.277363569,-0.880640148,0.084253309,-0.198326452,0.146669676,0.025243977,2.182159728,0.171913653,2.354073381
2014,2.038006979,0.526541837,0.167635124,0.368656161,0.3535,-0.051390868,0.067386173,0.021474257,-0.302180564,-0.911494607,0.086328369,-0.198661162,0.13015738,0.035134748,2.1658017,0.165292128,2.331093829
2015,2.072597695,0.530468108,0.171181171,0.370368111,0.354928637,-0.05112813,0.067888653,0.021911108,-0.252581922,-0.845467275,0.086136443,-0.198995871,0.117141642,0.005228425,2.327306727,0.122370067,2.449676794
2016,2.117968783,0.534082159,0.17382754,0.372433203,0.357049989,-0.051144772,0.068351174,0.022901725,-0.235173404,-0.820284546,0.085434445,-0.199330581,0.104125904,-0.031556094,2.426115716,0.07256981,2.498685526
2017,2.156059393,0.542328891,0.175874339,0.372215529,0.361355351,-0.05,0.069406581,0.023892342,-0.217764886,-0.794839835,0.084732447,-0.19966529,0.091110166,-0.041435449,2.523594861,0.049674717,2.573269578
2018,2.198001446,0.546965747,0.178129561,0.373005546,0.363975685,-0.049525583,0.07,0.02488296,-0.200356367,-0.769120707,0.084030449,-0.2,0.078094428,-0.045436423,2.619988735,0.032658006,2.652646741
2019,2.240568582,0.551073911,0.180430434,0.373974884,0.36635373,-0.04904183,0.070525758,0.025873577,-0.182947849,-0.743113648,0.083328451,-0.201354547,0.06507869,-0.04614174,2.715671451,0.01893695,2.734608401
2020,2.283844777,0.554693294,0.182776531,0.374977082,0.368505945,-0.048547655,0.070988962,0.026864194,-0.165539331,-0.716803926,0.082626452,-0.202494858,0.052062952,-0.040937502,2.811891468,0.01112545,2.823016918
2021,2.327841793,0.557861555,0.185173462,0.376044931,0.369069109,-0.048045217,0.071394432,0.027777856,-0.158913228,-0.704596823,0.081520168,-0.203652412,0.039047214,-0.004411626,2.881475625,0.034635588,2.916111213
2022,2.372859924,0.560968399,0.187595698,0.376983334,0.369607388,-0.047430287,0.071792042,0.028691519,-0.152287125,-0.692325202,0.080413883,-0.204827212,0.026031476,0.035424192,2.952042363,0.061455669,3.013498031
2023,2.419149168,0.564387914,0.190026777,0.377677697,0.370300398,-0.046672746,0.072229667,0.029605181,-0.145661022,-0.679987531,0.079307598,-0.206019255,0.013015738,0.05801273,3.024343847,0.071028468,3.095372315
2024,2.466640554,0.568095276,0.192466689,0.378274132,0.371137481,-0.045871312,0.072704131,0.030518844,-0.139034919,-0.667582216,0.078201314,-0.207228543,0,0.066868386,3.098321431,0.066868386,3.165189817
2025,2.51527926,0.572062111,0.194912591,0.37885568,0.372106191,-0.045056856,0.073211802,0.031432506,-0.132408816,-0.655107596,0.077095029,-0.208455075,0,0.044823396,3.173926825,0.044823396,3.218750221
2026,2.565024489,0.576267481,0.197364463,0.379479671,0.37319763,-0.04423991,0.07375,0.032346168,-0.125782713,-0.642561937,0.075988744,-0.209698852,0,0.019838224,3.251135234,0.019838224,3.270973458
2027,2.615822708,0.58069053,0.19982533,0.380030972,0.374402906,-0.043419217,0.074316056,0.033259831,-0.11915661,-0.62994343,0.074882459,-0.210959873,0,-0.005599407,3.329751661,-0.005599407,3.324152254
2028,2.667660707,0.585303434,0.202292298,0.380428764,0.375709567,-0.042593052,0.07490641,0.034173493,-0.112530507,-0.617250185,0.073776175,-0.212238139,0,-0.015808752,3.409638965,-0.015808752,3.393830213
2029,2.720511576,0.590089481,0.204765419,0.380774551,0.377110502,-0.041765551,0.075518922,0.035087156,-0.105904404,-0.604480227,0.07266989,-0.213533648,0,-0.032786869,3.490843666,-0.032786869,3.458056797
2030,2.774335913,0.595032121,0.207244682,0.381144312,0.378598588,-0.040939946,0.076151475,0.036000818,-0.099278301,-0.591631488,0.071563605,-0.214846403,0,-0.041865427,3.573375377,-0.041865427,3.53150995
2031,2.829133001,0.600111463,0.209730113,0.381595463,0.381139884,-0.040118788,0.076801523,0.036493328,-0.096979097,-0.587429087,0.071141255,-0.216127071,0,-0.050798536,3.64549199,-0.050798536,3.594693453
2032,2.885015866,0.605490044,0.212219262,0.381946026,0.383841272,-0.039313254,0.077489867,0.036985839,-0.094679893,-0.583216893,0.070718904,-0.217375654,0,-0.048807785,3.719121386,-0.048807785,3.670313601
2033,2.942105756,0.611316913,0.214697984,0.382052837,0.386779215,-0.038525909,0.078235583,0.037478349,-0.092380688,-0.578994798,0.070296554,-0.218592151,0,-0.026982126,3.794469645,-0.026982126,3.767487519
2034,3.000343603,0.617546485,0.217175333,0.382024008,0.389934158,-0.037747689,0.079032836,0.037970859,-0.090081484,-0.574762688,0.069874204,-0.219776562,0,0.011297822,3.871533062,0.011297822,3.882830884
2035,3.05970881,0.624137485,0.219645668,0.381935816,0.393288326,-0.036977421,0.079876344,0.038463369,-0.08778228,-0.570520451,0.069451853,-0.220928887,0,0.015861784,3.950298631,0.015861784,3.966160415
2036,3.120168262,0.63105237,0.222112106,0.381847053,0.396825684,-0.036216127,0.080761302,0.038955879,-0.085483076,-0.566267969,0.069029503,-0.222049127,0,0.032928374,4.030735861,0.032928374,4.063664234
2037,3.181713167,0.638254369,0.224571914,0.381799273,0.400530253,-0.035464793,0.081683005,0.03944839,-0.083183871,-0.562005124,0.068607153,-0.22313728,0,0.015793526,4.112816455,0.015793526,4.128609982
2038,3.244298181,0.645714072,0.227025273,0.381824275,0.404389565,-0.034724426,0.082637689,0.0399409,-0.080884667,-0.557731794,0.068184802,-0.224193348,0,0.015107058,4.196480521,0.015107058,4.211587579
2039,3.307914378,0.653395663,0.229475287,0.381943481,0.408387614,-0.033995723,0.083620769,0.04043341,-0.078585463,-0.553447856,0.067762452,-0.225217331,0,-0.009433177,4.28168668,-0.009433177,4.272253504
2040,3.372552299,0.661274426,0.231919183,0.382171917,0.412513737,-0.03327917,0.084629083,0.04092592,-0.076286259,-0.549153184,0.067340102,-0.226209227,0,-0.032562332,4.368398828,-0.032562332,4.335836496
2041,3.438178598,0.669325935,0.234359987,0.382518912,0.415919502,-0.032575032,0.085659506,0.041641599,-0.07558947,-0.541559537,0.066028682,-0.227161204,0,-0.052797078,4.456747478,-0.052797078,4.4039504
2042,3.504853349,0.677409019,0.236779457,0.383056258,0.419369746,-0.031905196,0.086693969,0.042357278,-0.074892682,-0.533934979,0.064717262,-0.228073262,0,-0.058368667,4.546430219,-0.058368667,4.488061552
2043,3.572622115,0.685409482,0.239159254,0.383835429,0.422803977,-0.031275621,0.087717858,0.043072957,-0.074195893,-0.526278971,0.063405842,-0.2289454,0,-0.055700668,4.637331029,-0.055700668,4.581630361
2044,3.641458962,0.693328555,0.241505307,0.38483671,0.426222194,-0.030665839,0.088731331,0.043788636,-0.073499104,-0.518590958,0.062094422,-0.229777619,0,-0.043285561,4.729432597,-0.043285561,4.686147036
2045,3.711337908,0.701167747,0.243812014,0.386051533,0.429624413,-0.030069589,0.089734581,0.044504315,-0.072802316,-0.510870365,0.060783002,-0.230569919,0,-0.007147499,4.822703324,-0.007147499,4.815555826
2046,3.782244729,0.708928257,0.246082417,0.387474157,0.433010619,-0.029485119,0.090727762,0.045219994,-0.072105527,-0.503116602,0.059471582,-0.2313223,0,0.017395172,4.917129968,0.017395172,4.93452514
2047,3.854141696,0.716608093,0.248316682,0.389097525,0.436379038,-0.028911856,0.091710618,0.045935673,-0.071408739,-0.495329059,0.058160162,-0.232034761,0,0.044863616,5.012665072,0.044863616,5.057528687
2048,3.927014777,0.724215027,0.250514882,0.390914992,0.439733224,-0.028349555,0.092684144,0.046651352,-0.07071195,-0.487507105,0.056848742,-0.232707302,0,0.047497999,5.109301227,0.047497999,5.156799227
2049,4.000848653,0.731746992,0.252677188,0.392918148,0.443071412,-0.027797883,0.093648075,0.047367031,-0.070015162,-0.479650089,0.055537323,-0.233339925,0,0.025212177,5.207011763,0.025212177,5.23222394
2050,4.075617367,0.73920192,0.254803779,0.395100544,0.44639181,-0.027256824,0.094602148,0.048082709,-0.069318373,-0.471757339,0.054225903,-0.233932628,0,-0.009309483,5.305761016,-0.009309483,5.296451533
2051,4.151294904,0.746587259,0.256897538,0.397453811,0.450856592,-0.026726084,0.095547314,0.049054438,-0.070539182,-0.472181979,0.053851985,-0.234470083,0,-0.026329124,5.397626515,-0.026329124,5.371297391
2052,4.228053764,0.753608956,0.258969566,0.399989941,0.455141701,-0.026204172,0.096445942,0.050026166,-0.07175999,-0.47260551,0.053478068,-0.234952291,0,-0.042001837,5.490192141,-0.042001837,5.448190304
2053,4.306016579,0.760001353,0.261033526,0.402714856,0.459094225,-0.025689406,0.097264034,0.050997894,-0.072980798,-0.473027937,0.053104151,-0.235379251,0,-0.053238596,5.583149224,-0.053238596,5.529910628
2054,4.385125455,0.765817567,0.263094557,0.4056155,0.462739035,-0.025182204,0.098008385,0.051969623,-0.074201607,-0.473449266,0.052730234,-0.235750963,0,-0.048932065,5.676516315,-0.048932065,5.62758425
2055,4.465355143,0.771096855,0.265146668,0.408680249,0.466093918,-0.024682609,0.098684022,0.052941351,-0.075422415,-0.473869499,0.052356316,-0.236067428,0,-0.028017193,5.77031257,-0.028017193,5.742295377
2056,4.546659433,0.775880025,0.267192259,0.411900047,0.469178422,-0.024190753,0.099296166,0.053913079,-0.076643224,-0.474288643,0.051982399,-0.236328645,0,-0.002126697,5.864550566,-0.002126697,5.862423869
2057,4.628993584,0.780210049,0.269228013,0.415266219,0.472013917,-0.023706594,0.099850317,0.054884807,-0.077864032,-0.474706701,0.051608482,-0.236534615,0,-0.0013581,5.959243448,-0.0013581,5.957885348
2058,4.712332688,0.784116214,0.271256453,0.418770161,0.474614614,-0.02323026,0.100350224,0.055856536,-0.07908484,-0.475123677,0.051234565,-0.236685336,0,0.002930053,6.054407341,0.002930053,6.057337393
2059,4.796642117,0.787630184,0.273279975,0.422402771,0.476996541,-0.022761553,0.100799937,0.056828264,-0.080305649,-0.475539576,0.050860648,-0.23678081,0,0.006157066,6.150052848,0.006157066,6.156209914
2060,4.881898114,0.790780031,0.275292681,0.426157251,0.479173915,-0.022300573,0.101203051,0.057799992,-0.081526457,-0.475954403,0.05048673,-0.236821037,0,-0.015366778,6.246189295,-0.015366778,6.230822517
2061,4.968057108,0.793596158,0.277294192,0.430025596,0.480216321,-0.021847086,0.101563455,0.058471597,-0.081800986,-0.473669108,0.049943466,-0.236850603,0,-0.033606819,6.345000111,-0.033606819,6.311393292
2062,5.055077,0.796108456,0.279284044,0.434036199,0.481086201,-0.021410206,0.101884976,0.059143202,-0.082075514,-0.471380909,0.049400203,-0.236869509,0,-0.048608513,6.444284141,-0.048608513,6.395675627
2063,5.14290722,0.798343409,0.281256389,0.438211785,0.481797766,-0.020992555,0.102171002,0.059814807,-0.082350042,-0.469089793,0.048856939,-0.236877756,0,-0.053913183,6.54404917,-0.053913183,6.490135987
2064,5.231535621,0.800321077,0.283205412,0.442536983,0.482361706,-0.020585698,0.102424102,0.060486411,-0.082624571,-0.466795744,0.048313675,-0.236875342,0,-0.055874381,6.644303632,-0.055874381,6.588429251
2065,5.32092146,0.802066937,0.285136321,0.447002206,0.482792235,-0.020187053,0.102647535,0.061158016,-0.082899099,-0.464498745,0.047770411,-0.236862269,0,-0.049443764,6.745047956,-0.049443764,6.695604191
2066,5.411061346,0.803591271,0.287046198,0.451598923,0.483094709,-0.0197957,0.102842617,0.061829621,-0.083173627,-0.462198782,0.047227147,-0.236838535,0,-0.020868064,6.846285189,-0.020868064,6.825417125
2067,5.501915419,0.804913086,0.288937634,0.4563208,0.483279787,-0.019411277,0.103011782,0.062501226,-0.083448156,-0.459895839,0.046683884,-0.236804142,0,0.004665821,6.948004204,0.004665821,6.952670025
2068,5.593462472,0.806048282,0.290810341,0.46116005,0.483356362,-0.019033649,0.103157063,0.063172831,-0.083722684,-0.457589899,0.04614062,-0.236759088,0,0.018813637,7.050202699,0.018813637,7.069016336
2069,5.68568962,0.807009642,0.292661375,0.466110542,0.483331541,-0.018662637,0.103280096,0.063844436,-0.083997212,-0.455280947,0.045597356,-0.236703375,0,0.013074195,7.152880437,0.013074195,7.165954632
2070,5.778575281,0.807806752,0.294490659,0.471166103,0.483210678,-0.018298133,0.103382109,0.064516041,-0.084271741,-0.452968966,0.045054092,-0.236637001,0,-0.002711034,7.256025874,-0.002711034,7.25331484
2071,5.872081576,0.808458067,0.296300623,0.476321126,0.482735389,-0.017940008,0.103465464,0.065420608,-0.083573937,-0.447763539,0.044304,-0.236572999,0,-0.025223919,7.36323637,-0.025223919,7.338012451
2072,5.966023815,0.808854701,0.29809405,0.481484287,0.482110679,-0.017592894,0.103516225,0.066325176,-0.082876133,-0.442541352,0.043553907,-0.236511368,0,-0.03611803,7.470441093,-0.03611803,7.434323064
2073,6.060194146,0.808902951,0.299876258,0.486574679,0.481281432,-0.017257904,0.1035224,0.067229744,-0.082178329,-0.437302172,0.042803815,-0.236452108,0,-0.044232314,7.577194911,-0.044232314,7.532962597
2074,6.154609581,0.808630335,0.301643921,0.49159877,0.480263638,-0.016930184,0.10348751,0.068134312,-0.081480525,-0.43204576,0.042053722,-0.23639522,0,-0.056062601,7.6835701,-0.056062601,7.627507499
2075,6.249253725,0.808060945,0.30339946,0.496558816,0.479071527,-0.016608251,0.103414641,0.069038879,-0.080782721,-0.426771871,0.04130363,-0.236340703,0,-0.060880704,7.789598077,-0.060880704,7.728717374
2076,6.344118924,0.807221937,0.305139571,0.501456413,0.477721126,-0.01629167,0.103307265,0.069943447,-0.080084917,-0.421480254,0.040553538,-0.236288557,0,-0.065717797,7.895316823,-0.065717797,7.829599026
2077,6.439204294,0.806127925,0.306866777,0.506292115,0.476221294,-0.015980262,0.103167255,0.070848015,-0.079387113,-0.41617065,0.039803445,-0.236238782,0,-0.059358172,8.000754312,-0.059358172,7.941396141
2078,6.534493613,0.804799707,0.308580662,0.511067818,0.474584523,-0.015673928,0.102997271,0.071752583,-0.07868931,-0.410842795,0.039053353,-0.236191378,0,-0.041456649,8.105932119,-0.041456649,8.064475469
2079,6.629978043,0.803261029,0.310278024,0.515784016,0.472825013,-0.015372619,0.102800353,0.072657151,-0.077991506,-0.405496417,0.03830326,-0.236146346,0,-0.022094655,8.210880002,-0.022094655,8.188785347
2080,6.725641422,0.801523324,0.311961411,0.520442618,0.470949883,-0.015076225,0.102577964,0.073561718,-0.077293702,-0.400131237,0.037553168,-0.236103685,0,-0.008484703,8.315606661,-0.008484703,8.307121957
2081,6.821474682,0.799601103,0.313630497,0.525044028,0.468032184,-0.014784734,0.102331961,0.073572912,-0.07641412,-0.39227295,0.036402288,-0.236050988,0,-0.006723932,8.420566864,-0.006723932,8.413842932
2082,6.916909632,0.797411425,0.315280182,0.529476254,0.464959749,-0.014498095,0.102051728,0.073584105,-0.075534537,-0.384373772,0.035251409,-0.235988256,0,-0.007807809,8.524529824,-0.007807809,8.516722014
2083,7.011413611,0.794870446,0.316910792,0.533642002,0.461684534,-0.01421609,0.101726537,0.073595299,-0.074654955,-0.376432783,0.03410053,-0.235915489,0,-0.022223264,8.626724435,-0.022223264,8.604501171
2084,7.10504039,0.792003858,0.31852183,0.5375624,0.458222565,-0.013938465,0.101359675,0.073606492,-0.073775373,-0.368449024,0.03294965,-0.235832686,0,-0.028900414,8.727271313,-0.028900414,8.698370899
2085,7.197820117,0.788840332,0.320112721,0.541248735,0.454591612,-0.013665041,0.10095481,0.073617685,-0.072895791,-0.360421497,0.031798771,-0.235739848,0,-0.050547089,8.826262606,-0.050547089,8.775715517
2086,7.289775208,0.785399464,0.321680417,0.544710543,0.450804131,-0.013395819,0.100514452,0.073628879,-0.072016208,-0.352349161,0.030647892,-0.235636975,0,-0.062495514,8.923762823,-0.062495514,8.861267309
2087,7.380939732,0.781703723,0.323229824,0.547956198,0.446874371,-0.013130743,0.100041476,0.073640072,-0.071136626,-0.34423093,0.029497012,-0.235524066,0,-0.063466811,9.019860044,-0.063466811,8.956393234
2088,7.471326821,0.777775923,0.324755142,0.550993743,0.442816527,-0.012869767,0.099538801,0.073651266,-0.070257044,-0.336065667,0.028346133,-0.235401122,0,-0.061775836,9.114610757,-0.061775836,9.052834921
2089,7.560961649,0.773629455,0.326261456,0.553831342,0.438639519,-0.01261284,0.099008141,0.073662459,-0.069377462,-0.327852186,0.027195254,-0.235268142,0,-0.045085645,9.208078648,-0.045085645,9.162993003
2090,7.649849123,0.769284252,0.327743047,0.556476798,0.434355776,-0.012359962,0.098452047,0.073673652,-0.068497879,-0.319589244,0.026044374,-0.235125127,0,-0.017354855,9.300306858,-0.017354855,9.282952003
2091,7.738025588,0.764753937,0.329204933,0.558936924,0.429500355,-0.012111063,0.097872263,0.07350855,-0.067662208,-0.3107796,0.024812773,-0.234952228,0,0.003058789,9.391110224,0.003058789,9.394169014
2092,7.825260212,0.760181206,0.33063883,0.561192318,0.424628921,-0.011874734,0.097287051,0.073343447,-0.066826536,-0.301910534,0.023581172,-0.234749445,0,0.02957672,9.480751908,0.02957672,9.510328628
2093,7.911377507,0.755704467,0.332036441,0.563225874,0.419819748,-0.011653668,0.096714123,0.073178344,-0.065990865,-0.292980269,0.022349571,-0.234516778,0,0.01861501,9.569264496,0.01861501,9.587879506
2094,7.996401322,0.751315169,0.333398048,0.565049989,0.415067478,-0.01144023,0.096152386,0.073013241,-0.065155194,-0.283986927,0.02111797,-0.234254227,0,-0.0036516,9.656679025,-0.0036516,9.653027426
2095,8.080415281,0.74701104,0.334723683,0.56667422,0.410370347,-0.011232112,0.095601549,0.072848138,-0.064319522,-0.274928519,0.019886368,-0.233961792,0,-0.021327363,9.743088681,-0.021327363,9.721761318
2096,8.16331858,0.742780138,0.336016602,0.568107826,0.405721259,-0.011028592,0.095060084,0.072683035,-0.063483851,-0.265802938,0.018654767,-0.233639473,0,-0.04199003,9.828387438,-0.04199003,9.786397407
2097,8.245253929,0.738626305,0.337276566,0.569359864,0.401121962,-0.010829407,0.094528481,0.072517932,-0.062648179,-0.256607946,0.017423166,-0.233287271,0,-0.04904503,9.912735403,-0.04904503,9.863690373
2098,8.326239004,0.734540668,0.338503815,0.570439067,0.396567122,-0.010634425,0.094005607,0.07235283,-0.061812508,-0.247341162,0.016191565,-0.232905184,0,-0.05560091,9.996146398,-0.05560091,9.940545488
2099,8.406175356,0.730520771,0.339696109,0.571352975,0.392054984,-0.010443469,0.093491145,0.072187727,-0.060976836,-0.238000048,0.014959964,-0.232493214,0,-0.046094639,10.07852546,-0.046094639,10.03243083
2100,8.485198412,0.726560666,0.340856072,0.572109918,0.387581976,-0.010256505,0.092984336,0.072022624,-0.060141165,-0.228581891,0.013728362,-0.232051359,0,-0.024190006,10.16001145,-0.024190006,10.13582144
2101,8.563267468,0.722657667,0.341983938,0.572720364,0.384902578,-0.010073703,0.092484835,0.072022624,-0.059744258,-0.22708176,0.013603272,-0.231618344,0,0.001653369,10.23512468,0.001653369,10.23677805
2102,8.640230651,0.718786208,0.343086139,0.573151837,0.382246304,-0.009884829,0.09198937,0.072022624,-0.059347351,-0.225579678,0.013478181,-0.231194168,0,0.000227305,10.30898529,0.000227305,10.30921259
2103,8.716053887,0.714917002,0.344174186,0.573372754,0.379597138,-0.009686399,0.091494194,0.072022624,-0.058950444,-0.224075634,0.01335309,-0.230778831,0,-0.000797633,10.38149357,-0.000797633,10.38069593
2104,8.790706018,0.711060038,0.345242682,0.573401591,0.376960431,-0.009487619,0.091000585,0.072022624,-0.058553537,-0.222569616,0.013228,-0.230372334,0,-0.011960309,10.45263886,-0.011960309,10.44067855
2105,8.864265504,0.707205541,0.346294467,0.57324956,0.374330843,-0.009291223,0.090507291,0.072022624,-0.05815663,-0.221061614,0.013102909,-0.229974675,0,-0.033190732,10.5224946,-0.033190732,10.48930386
2106,8.936699981,0.703363363,0.347329451,0.572924834,0.371713703,-0.009097964,0.090015574,0.072022624,-0.057759723,-0.219551615,0.012977818,-0.229585856,0,-0.045288409,10.59105219,-0.045288409,10.54576378
2107,9.008032296,0.699533601,0.348347689,0.572434855,0.369109001,-0.008908016,0.089525445,0.072022624,-0.057362816,-0.218039608,0.012852728,-0.229205876,0,-0.055223247,10.65834192,-0.055223247,10.60311867
2108,9.078284285,0.695713119,0.349349291,0.571788769,0.366514981,-0.008721467,0.089036505,0.072022624,-0.056965909,-0.216525582,0.012727637,-0.228834736,0,-0.056274541,10.72438952,-0.056274541,10.66811498
2109,9.147529033,0.691908587,0.350333982,0.570994958,0.363935184,-0.008538191,0.088549605,0.072022624,-0.056569002,-0.215009525,0.012602546,-0.228472434,0,-0.049857073,10.78928737,-0.049857073,10.73943029
2110,9.215733946,0.688116865,0.351302033,0.570060038,0.361367846,-0.008358182,0.088064346,0.072022624,-0.056172096,-0.213491424,0.012477456,-0.228118972,0,-0.029168046,10.85300448,-0.029168046,10.82383643
2111,9.282918177,0.684341316,0.352256049,0.56899192,0.358814742,-0.008181335,0.087581155,0.072022624,-0.055775189,-0.211971268,0.012352478,-0.227774349,0,0.014065836,10.91557632,0.014065836,10.92964216
2112,9.349101413,0.680582149,0.3531934,0.567795262,0.356275864,-0.008007626,0.087100062,0.072022624,-0.055378282,-0.210449044,0.0122275,-0.227438565,0,0.01601444,10.97702476,0.01601444,10.9930392
2113,9.414301938,0.676839515,0.354114135,0.566477866,0.353751212,-0.007836973,0.086621084,0.072022624,-0.054981375,-0.20892474,0.012102522,-0.22711162,0,0.018513371,11.03737619,0.018513371,11.05588956
2114,9.478537715,0.673116941,0.355018219,0.565044876,0.351242576,-0.007669293,0.086144674,0.072022624,-0.054584468,-0.207398344,0.011977545,-0.226793514,0,-0.006338234,11.09665955,-0.006338234,11.09032132
2115,9.541825934,0.669407781,0.355908443,0.563501965,0.348746386,-0.007504542,0.08566998,0.072022624,-0.054187561,-0.205869842,0.011852567,-0.226484248,0,-0.0136635,11.15488949,-0.0136635,11.14122599
2116,9.604183274,0.665718905,0.356784717,0.561855095,0.346266197,-0.007342685,0.085197882,0.072022624,-0.053790654,-0.204339222,0.011727589,-0.226183821,0,-0.034831408,11.2120999,-0.034831408,11.17726849
2117,9.665578604,0.662050596,0.357644538,0.560108964,0.343802026,-0.007183654,0.084728417,0.072022624,-0.053393747,-0.202806472,0.011602611,-0.225892233,0,-0.045914613,11.26826227,-0.045914613,11.22234766
2118,9.726028713,0.658399623,0.358488059,0.558269152,0.341352083,-0.007027342,0.08426117,0.072022624,-0.05299684,-0.201271577,0.011477634,-0.225609484,0,-0.053041473,11.32339381,-0.053041473,11.27035234
2119,9.785597508,0.654766001,0.359320414,0.556339341,0.33891637,-0.006873723,0.083796143,0.072022624,-0.052599933,-0.199734525,0.011352656,-0.225335575,0,-0.052798788,11.3775673,-0.052798788,11.32476851
2120,9.84425352,0.651150095,0.360133869,0.554324779,0.336494886,-0.006722786,0.083333384,0.072022624,-0.052203026,-0.198195303,0.011227678,-0.225070505,0,-0.033024766,11.43074921,-0.033024766,11.39772445
2121,9.902058442,0.647555283,0.360936142,0.552229353,0.334089394,-0.006574423,0.082873325,0.072022624,-0.051806119,-0.196653896,0.0111027,-0.224814273,0,-0.002284347,11.48301855,-0.002284347,11.4807342
2122,9.958935165,0.643981855,0.361722258,0.550057338,0.331699897,-0.00642858,0.082416002,0.072022624,-0.051409213,-0.195110291,0.010977722,-0.224566882,0,0.030437604,11.5342979,0.030437604,11.5647355
2123,10.01499034,0.640423031,0.362497433,0.547812473,0.329322867,-0.006285278,0.081960548,0.072022624,-0.051012306,-0.193564474,0.010852745,-0.224328329,0,0.011600516,11.58469168,0.011600516,11.59629219
2124,10.07014793,0.636882498,0.363256567,0.545498496,0.326960066,-0.006144373,0.081507435,0.072022624,-0.050615399,-0.192016432,0.010727767,-0.224098615,0,0.016002335,11.63412856,0.016002335,11.65013089
2125,10.12446741,0.63336378,0.364002142,0.543118848,0.32461326,-0.00600583,0.081057114,0.072022624,-0.050218492,-0.190466149,0.010602789,-0.223877741,0,-0.010791667,11.68267975,-0.010791667,11.67188809
2126,10.17791899,0.629860168,0.364734485,0.540677189,0.322278914,-0.005869607,0.080608726,0.072022624,-0.049821585,-0.188913612,0.010477811,-0.223665706,0,-0.034268455,11.7303084,-0.034268455,11.69603994
2127,10.23056092,0.62637526,0.365453394,0.538176575,0.3199588,-0.005735716,0.080162731,0.072022624,-0.049424678,-0.187358805,0.010352834,-0.22346251,0,-0.046152212,11.77708143,-0.046152212,11.73092922
2128,10.28240616,0.622905703,0.366158966,0.535619742,0.317651128,-0.005604072,0.079718702,0.072022624,-0.049027771,-0.185801715,0.010227856,-0.223268154,0,-0.055882097,11.82300917,-0.055882097,11.76712707
2129,10.3334249,0.61945516,0.366851309,0.533010436,0.315357692,-0.005474631,0.079277105,0.072022624,-0.048630864,-0.184242326,0.010102878,-0.223082636,0,-0.053345791,11.86807165,-0.053345791,11.81472586
2130,10.38363073,0.616023769,0.367530429,0.530350811,0.313078481,-0.005347345,0.07883796,0.072022624,-0.048233957,-0.182680623,0.0099779,-0.222905958,0,-0.033453805,11.91228482,-0.033453805,11.87883101
2131,10.43303692,0.612604599,0.36819914,0.527643483,0.310809963,-0.005222178,0.078400379,0.072022624,-0.04783705,-0.181116591,0.009852922,-0.222738108,0,0.018070357,11.95565611,0.018070357,11.97372646
2132,10.48165687,0.609204947,0.368852061,0.524891452,0.308555678,-0.005099095,0.077965296,0.072022624,-0.047440143,-0.179550214,0.009727945,-0.222579087,0,0.026184487,11.99820834,0.026184487,12.02439282
2133,10.52950293,0.605817772,0.369494641,0.522097173,0.306312068,-0.004978034,0.077531809,0.072022624,-0.047043236,-0.177981476,0.009602967,-0.222428895,0,0.035881055,12.03995034,0.035881055,12.07583139
2134,10.57658748,0.602446714,0.370126777,0.519262453,0.304080904,-0.004858992,0.077100386,0.072022624,-0.046646329,-0.176410362,0.009477989,-0.222287531,0,0.018984338,12.08090211,0.018984338,12.09988645
